Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","7.4512","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","0.584","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","208.6349","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","154.7547","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","363.3896","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","8.1973","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","0.5949","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","229.5232","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","157.6371","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","387.1603","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","8.3793","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","0.6085","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","234.6201","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","161.2438","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","395.8638","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","8.766","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","0.5756","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","245.448","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","152.5216","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","397.9696","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","8.8995","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","0.5806","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","249.1871","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","153.851","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","403.0381","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","9.2941","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","0.6036","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","260.2343","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","159.9484","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","420.1828","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","8.4997","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","0.6008","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","237.9926","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","159.2233","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","397.2159","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","8.7187","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","0.6076","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","244.1248","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","161.0103","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","405.1351","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","8.6588","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","0.6087","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","242.4467","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","161.3135","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","403.7603","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","9.1692","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","0.6463","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","256.7363","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","171.2711","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","428.0074","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","11.4856","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","0.7044","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","321.5979","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","186.6611","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","508.259","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kt","12.5582","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kt","0.7357","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kt","351.6292","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kt","194.9681","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kt","546.5973","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kt","12.2321","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kt","0.746","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kt","342.4982","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kt","197.7029","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kt","540.2011","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kt","12.8492","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kt","0.7875","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kt","359.778","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kt","208.6933","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kt","568.4713","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kt","13.6326","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kt","0.7927","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kt","381.7119","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kt","210.0617","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kt","591.7736","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kt","14.6048","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kt","0.836","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kt","408.9352","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kt","221.5271","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kt","630.4624","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kt","16.2034","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kt","0.8432","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kt","453.6941","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kt","223.4394","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kt","677.1334","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kt","15.7589","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kt","0.8475","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kt","441.2502","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kt","224.5779","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kt","665.8281","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kt","16.2074","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kt","0.8708","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kt","453.8077","E","Estimated value",""
